normal_OSCILLATING,normal_OTHER,normal_STATIONARY,anomaly_TREND_UP,anomaly_TREND_DOWN
0.045361949214818675,0.04961974617177278,,,
0.04369375699285366,-0.01202107212200687,,,
-0.06725372092104465,0.036538325048242115,,,
0.013132570231663088,0.06634143874560117,,,
-0.0637660300712104,0.029549529419873544,,,
0.01313560013727777,-4.279388986200283e-05,,,
0.0432825383487096,0.05136850271516935,,,
0.0241933819932173,0.03375714892405962,,,
0.047936868136495336,0.03404349923927186,,,
-0.0653275236948998,0.030856592451315057,,,
0.049603550672563834,0.03939344961087954,,,
0.03224293723373839,0.030760800904923113,,,
-0.07494777654533602,0.04885701831931144,,,
0.05246027699454042,0.026950092962344963,,,
0.04325388814276132,0.025312954751055383,,,
-0.05542497561098403,0.05169575334974191,,,
0.05107596353196053,0.04047243989687871,,,
0.04175852411529141,0.018968586093027318,,,
-0.05384420134455026,0.016178933691699204,,,
-0.049399466405167125,0.01050275035699283,,,
0.052810045150429974,0.02307617956540603,,,
0.040105790786298945,0.00629448797659754,,,
0.056589066280004485,0.018032378879280553,,,
0.07040253684298992,0.03328630258194759,,,
-0.05643393530708629,-0.006512951330157002,,,
0.057433853419247616,0.009070537952858615,,,
0.06336872231607155,0.05219023181928367,,,
-0.05650881435220978,0.04950668423008314,,,
-0.06389529532287053,0.0006008583489473529,,,
0.05540334427732102,0.04788732429085407,,,
0.05142163167486241,-0.024432943271090912,,,
0.062353615503529525,-0.028072162686838154,,,
0.05611882330011719,0.02094892668391285,,,
-0.04549235753605485,-0.011717539132096333,,,
0.05327991500712248,-0.029516629421581175,,,
-0.05774701354617895,0.02368515951144784,,,
0.061906803053585036,-0.02890479000308943,,,
-0.045795608795886955,0.04707781990982818,,,
0.052704031659458306,-0.04986448880679495,,,
0.059049951270696344,-0.046034773185342215,,,
-0.04529424114858038,0.048110923220648305,,,
0.059498833462067025,-0.02694204593213778,,,
0.0519270284650557,0.030488131559571918,,,
0.04553917474925129,-0.004778642184426474,,,
0.03542685262807915,0.03268503895491209,,,
0.07300682771917333,0.03328058789596655,,,
0.04116871402643241,-0.004427466741033226,,,
0.007843181522149467,0.008419404184810853,,,
0.07403454031684159,0.03722986897002345,,,
0.07326734080155489,0.03286777540462238,,,
0.03476310697436069,0.05389091931615819,,,
0.041968841606422114,0.04247322838313505,,,
0.05461541910213613,0.014240418668021226,,,
0.059328694216438105,0.021259961236790914,,,
0.049828069889630344,0.017766058692051445,,,
0.025298860071498175,-0.008953865114700699,,,
0.07169273440686658,-0.016099834251567635,,,
0.0433669240402918,-0.0034197830163477105,,,
0.05286745364866274,0.027447420916084042,,,
0.055678315864351346,0.0349528907917131,,,
0.05716340703448647,0.057994363467648136,,,
0.05181827754436774,0.02919960362663576,,,
0.03409139273005346,0.03462750460495684,,,
0.053554284901484006,-0.00310972417041977,,,
0.0561438343585679,0.00676939512465069,,,
0.03716946462057047,0.05693580531018316,,,
0.06091057465667904,0.022028192701340987,,,
0.05730904669179321,0.024707451402847913,,,
0.03799562271336404,-0.02480884101555897,,,
0.05992294367696244,0.035071765043836856,,,
0.06476132052070788,0.02764168242354581,,,
0.056256656485446976,0.05991585041969116,,,
0.01187274592746801,0.0362075590326571,,,
0.06848278697192456,0.004830286730515165,,,
0.04541967057970575,5.565894388037673e-05,,,
0.05956788839057048,0.012130989660560698,,,
0.06356321373005624,0.03818195254690199,,,
0.061830753836842334,0.016380982222818974,,,
0.06550081347140246,0.04013011997341348,,,
0.02452318062056047,0.005318415998175785,,,
0.06802509268939033,0.03778121577078458,,,
0.06421800823526136,-0.02785473934763638,,,
0.05790063245645238,0.02142752282788213,,,
0.058811267484783325,0.03866939346817816,,,
-0.016164575423566696,-0.03198894210042624,,,
0.061334209803038164,0.03021464028434928,,,
-0.018304271882450263,0.01978608864603637,,,
0.04653548737437235,-0.02180943502463517,,,
0.056901988490512256,-0.012490414929682558,,,
0.04181359413077618,0.05397838242434638,,,
0.06035394744229694,0.003772672047252623,,,
0.06128168245734805,-0.008113942211213976,,,
-0.019898170362465772,0.06372504679718943,,,
0.07444587890206639,0.030966806380131384,,,
0.06403678459169876,0.04578014067289915,,,
0.06418047596575766,0.0031842062561573403,,,
0.025383066499634843,0.05599751664064784,,,
-0.027857396186740824,0.06302385391467791,,,
0.07700430003653053,-0.02246887614613441,,,
0.0654578984235133,0.021723893555519347,,,
0.08050541774179942,0.02477027004740312,,,
-0.07685687363000115,0.023876024625401893,,,
0.060878599492745045,0.06651667706521708,,,
0.01571107078033185,-0.005714834843851269,,,
0.06578447666019482,-0.005096615604928134,,,
-0.02587454558838176,-0.0035551577059629857,,,
0.08004906442050602,0.044639840494549776,,,
0.015099618826971806,0.01076464416152667,,,
-0.026686191951463767,0.06564983165607469,,,
0.06188149591334752,-0.003744539921404777,,,
0.049798958785503666,0.01624528207159731,,,
-0.024649847362588795,-0.01605726346205355,,,
-0.024846882199376086,0.065338620062591,,,
0.043509716841573176,0.017574833375491483,,,
0.01568277874721563,0.06260811073861716,,,
-0.026897077191180396,0.014369626982445816,,,
-0.07092981015156774,0.00783592542812278,,,
0.01175560613948079,0.037015832834623785,,,
-0.07216926897421794,0.062434318996778426,,,
0.016787179420505838,0.00593046305804551,,,
0.016721858907814746,0.0443721431061046,,,
0.04605569247272073,-0.019593302988859307,,,
-0.029403148868711648,0.03483357486332561,,,
0.0479947343221363,0.0240429023316725,,,
-0.06765257147891879,-0.017233505187563725,,,
0.026073313708100898,0.04222344827476493,,,
